Timestamp,Rotation X,Rotation Y,Rotation Z,Rotation W,Acceleration X,Acceleration Y,Acceleration Z
2026-01-14 17:26:34.421,-79437300,-8228573,4477253,-53576800,-10478520,-6703125,-39296880
2026-01-14 17:26:34.431,-79549510,-25239010,-12602240,-53291950,-8022461,-68398440,-38125
2026-01-14 17:26:34.441,-20002180,-8205271,4379713,6738748,-66064450,-6125,-39746100
2026-01-14 17:26:34.451,-79834360,-81707430,42933950,-52541010,-83691410,-56601560,-39394530
2026-01-14 17:26:34.461,-7996384,-25817340,-13525830,-5216986,-11308590,-478125,-36914060
2026-01-14 17:26:34.471,-80050150,-26007230,-13974680,-51807310,-10810550,-44570310,-365625
2026-01-14 17:26:34.481,-80127830,-26223020,-14518470,-51436140,-16826170,-55742190,-36132810
2026-01-14 17:26:34.491,-21199390,-77080850,35476180,8079243,-10117190,-5359375,-38671880
2026-01-14 17:26:34.501,-21498050,-75155980,32567310,8419332,-73046870,-43359380,-36523440
2026-01-14 17:26:34.511,-21795840,-72808170,29218210,8760283,592041,-92529300,-3640625
2026-01-14 17:26:34.521,-80481740,-70935100,26257550,-49407710,-17059330,75634770,-36738280
2026-01-14 17:26:34.531,-80464470,-6917422,2335735,-48958860,-11318360,70166020,-33574220
2026-01-14 17:26:34.541,-22414730,-27888940,-19136420,9522462,-20390620,71972660,-32070310
2026-01-14 17:26:34.551,-80369520,-28268730,-20034110,-48000740,-3234375,6591797,-26191410
2026-01-14 17:26:34.561,-80309100,-28665790,-20966340,-47474210,-36015620,15966800,-14306640
2026-01-14 17:26:34.571,-22991330,-6175100,1075508,10275150,-48359380,28730470,-21606440
2026-01-14 17:26:34.581,-23115620,-60533940,8174195,10461590,-69414060,296875,15292970
2026-01-14 17:26:34.591,-17530580,-35225000,29857820,16271050,-91796870,26191410,26933590
2026-01-14 17:26:34.601,-7966173,-5800485,310740,6,-4575651,-110390600,20332030,36132810
2026-01-14 17:26:34.611,-79420030,-5567428,-25891,51,-45583870,-127890600,18886720,51015620
2026-01-14 17:26:34.621,-23025850,-52523740,-4186361,10551360,-135390600,30566410,6125
2026-01-14 17:26:34.631,-22780720,-49148750,-8061986,10313120,-13484380,34003900,62226560
2026-01-14 17:26:34.641,-16842550,-19793290,14042870,15595280,-126796900,41015620,5609375
2026-01-14 17:26:34.651,-22050480,-30159070,-27431460,9558715,-116171900,44882810,446875
2026-01-14 17:26:34.661,-21589550,-39291380,-18230100,9070162,-101875,42109380,28730470
2026-01-14 17:26:34.671,-7759875,-10548770,4815612,-4794033,-87890620,38515620,14511720
2026-01-14 17:26:34.681,-20608120,-51186690,45488060,8014508,-76523440,37246100,46728520
2026-01-14 17:26:34.691,-77011800,-48104320,-8398615,-49373180,-68671870,39628900,35186770
2026-01-14 17:26:34.701,-19670720,-19300420,-36563770,6983887,-58515620,4703125,22912600
2026-01-14 17:26:34.711,-19214110,10435700,-65523040,6473756,-46523440,55820310,5859375
2026-01-14 17:26:34.721,-18741960,-20552020,-33672160,5944635,-27851560,58984380,8925781
2026-01-14 17:26:34.731,-18277570,6051667,-11384310,5425008,-13349610,54609380,1515625
2026-01-14 17:26:34.741,-75924210,-16029020,-36399770,-53136590,-29296880,42304690,21542970
2026-01-14 17:26:34.751,-17474830,-24643430,-26887670,4518681,5576172,315625,26699220
2026-01-14 17:26:34.761,-17161500,-13655310,-36960830,4158741,15996090,24550780,29960940
2026-01-14 17:26:34.771,-16899090,-13284150,-36417040,3851453,24414060,17568360,32734380
2026-01-14 17:26:34.781,-16678990,-1314604,-3558839,3588187,32734380,12734380,36992190
2026-01-14 17:26:34.791,-75587580,-13439520,-34328170,-55751980,42148440,2171875,38164060
2026-01-14 17:26:34.801,-75544420,7065028,-11752020,-56192200,47890620,12910160,45703120
2026-01-14 17:26:34.811,-75501260,-14561630,-31479720,-56597890,68125,1328125,45820310
2026-01-14 17:26:34.821,-75432210,4729297,-9254015,-57012210,7671875,11689450,46289060
2026-01-14 17:26:34.831,-15581040,49565660,-54014430,2303795,79726560,12413030,45273440
2026-01-14 17:26:34.841,-75199140,28885040,-33263020,-57884010,82734380,-11992190,4234375
2026-01-14 17:26:34.851,-150579600,-13819310,-29356320,17220190,86796870,-19003910,38144530
2026-01-14 17:26:34.861,-82150840,-42070790,-638740,4,80815180,87265620,-25273440,32011720
2026-01-14 17:26:34.871,-74802100,-21237370,-21126890,-58919810,8078125,-31367190,27226560
2026-01-14 17:26:34.881,-74681250,-30383490,-11739080,-59144230,72460940,-34570310,22753910
2026-01-14 17:26:34.891,-142906000,-34215960,-7803029,9011467,62890620,-39296880,16044920
2026-01-14 17:26:34.901,-74387770,-19278840,15075220,-59506760,52460940,-4609375,11162110
2026-01-14 17:26:34.911,-79804140,-42044890,-94946,8,66416420,4359375,-51367190,58691410
2026-01-14 17:26:34.921,-7885122,-23642160,-18704840,6547038,35195310,-57109380,39733890
2026-01-14 17:26:34.931,-13849520,-30356740,26094420,479056,8,27265620,-60429690,-20007320
2026-01-14 17:26:34.941,-7814859,-53153850,10202640,6479192,20234380,-60820310,-40454100
2026-01-14 17:26:34.951,-13826220,-56623780,13292780,485097,5,12197270,-59257810,-38208010
2026-01-14 17:26:34.961,-13868510,-59860660,16098070,546382,3,6904297,-55664060,-2932129
2026-01-14 17:26:34.971,-73783550,-62933540,18722100,-59230550,32299800,-54335940,-32885740
2026-01-14 17:26:34.981,-14046320,-65937360,21242550,765627,1,5206299,-53945310,-26245120
2026-01-14 17:26:34.991,-82328050,-27207040,-17936620,69071520,-32055660,-51171880,-2607422
2026-01-14 17:26:35.001,-8447475,-27716310,-17841670,7124065,-12392580,-4640625,-99609380
2026-01-14 17:26:35.011,-74085660,-28216940,-17703560,-58013480,-26933590,-36308590,5551758
2026-01-14 17:26:35.021,-14898270,-28665790,-17530930,1709070,-42070310,-2640625,10625
2026-01-14 17:26:35.031,-15156360,-29088740,-17297870,1986147,-59570310,-2046875,19140620
2026-01-14 17:26:35.041,-6576559,-85660740,39153270,-6576388,-81875,-13837890,33632810
2026-01-14 17:26:35.051,-15660450,-29796540,-16624610,2517858,-108203100,1374054,5171875
2026-01-14 17:26:35.061,-15808910,-9121954,4516093,2662871,-1253125,14199220,634375
2026-01-14 17:26:35.071,-75104200,-29718850,-15735540,-56511580,-120859400,34882810,56445310
2026-01-14 17:26:35.081,-15855520,-29451270,-15191750,2668050,-116875,45898440,4890625
2026-01-14 17:26:35.091,-15777840,-29045580,-14578900,2555837,-107109400,5359375,39824220
2026-01-14 17:26:35.101,-67209670,-28519050,-13966050,-65407380,-92109380,5671875,27578120
2026-01-14 17:26:35.111,-15473140,-21382380,-19928810,2170002,-72851560,478125,14414060
2026-01-14 17:26:35.121,-15303960,-20795430,-19341860,1959389,-56835940,35546880,47851560
2026-01-14 17:26:35.131,-75406300,-2674954,-1221379,-58436440,-43203120,26738280,-29125980
2026-01-14 17:26:35.141,-75475360,-91754700,53947970,-58712660,-30019530,20761720,-9614258
2026-01-14 17:26:35.151,-15071760,-91383540,54664400,1621887,-16132810,16943360,-16777340
2026-01-14 17:26:35.161,-7574291,-75244030,71667070,-5899753,-24951170,15595700,-23105470
2026-01-14 17:26:35.171,-91248880,-24928280,-10064530,77759300,68115230,13554690,-26582030
2026-01-14 17:26:35.181,-76062320,-24755640,-9650209,-58937080,10664060,84277340,-27519530
2026-01-14 17:26:35.191,-93930740,-24712490,-9313574,80429080,14599610,1829834,-30175780
2026-01-14 17:26:35.201,-15648360,-95552630,61716470,2150146,16923830,-35083010,-34941410
2026-01-14 17:26:35.211,-76545690,-24962800,-8907887,-58332860,17851560,-9194336,-40820310
2026-01-14 17:26:35.221,-16049740,-9895352,6487568,2577418,16005860,-15791020,-43789060
2026-01-14 17:26:35.231,-68220440,-25584280,-8890621,-66312840,17265620,-20996090,-45039060
2026-01-14 17:26:35.241,-16492540,-26041760,-9037363,3066833,17939450,-21601560,-46445310
2026-01-14 17:26:35.251,-76994540,-10433970,6846648,-56951780,16083980,-23144530,-44335940
2026-01-14 17:26:35.261,-16959510,-10601420,6920878,3601134,13662110,-29941410,-446875
2026-01-14 17:26:35.271,-17232270,-10749020,6963173,3915327,94140620,-36054690,-4609375
2026-01-14 17:26:35.281,-67450500,-10884540,6983028,-65270130,5385742,-3859375,-45273440
2026-01-14 17:26:35.291,-17875330,-29097380,-11108970,4653334,12939450,-41796880,-43398440
2026-01-14 17:26:35.301,-77503810,-29762010,-11687280,-54181020,-23144530,-44609380,-38222660
2026-01-14 17:26:35.311,-12731290,-30435290,-12274240,11420140,-5332031,-45039060,-33027340
2026-01-14 17:26:35.321,-77754120,-11322170,6925196,-52774060,-50683590,-45820310,-29296880
2026-01-14 17:26:35.331,-19391920,-31799090,-13413620,6399521,-75341800,-47070310,-23867190
2026-01-14 17:26:35.341,-77952660,-32498250,-13940150,-51349830,-11630860,-5078125,-17988280
2026-01-14 17:26:35.351,-20132520,-9594883,9118588,7264418,-12841800,-55507810,-15712890
2026-01-14 17:26:35.361,-78151180,-33862060,-14941420,-49873820,-13710940,-57617190,-12246090
2026-01-14 17:26:35.371,-7826339,-12069670,7075384,-4907108,-17607420,-57265620,-79296870
2026-01-14 17:26:35.381,-7838425,-35208600,-15821860,-4825971,-21113280,-55859380,-22839360
2026-01-14 17:26:35.391,-21809650,-35847340,-16218920,9212586,-23789060,-50898440,70251460
2026-01-14 17:26:35.401,-78565500,-99700,01,99175,16,-46766410,-25761720,-47460940,16577150
2026-01-14 17:26:35.411,-16859820,-37064410,-16866290,15612540,-26953120,-50078120,32373050
2026-01-14 17:26:35.421,-22771220,-13016570,7544084,10357150,-29941410,-47890620,29003910
2026-01-14 17:26:35.431,-78677710,-3820377,-1721152,-44910600,-37304690,-37636720,35791020
2026-01-14 17:26:35.441,-23332280,-13568990,7975669,11021790,-53046880,-23730470,12275390
2026-01-14 17:26:35.451,-78789920,-39196430,-17064820,-43935220,-675,-89453130,20605470
2026-01-14 17:26:35.461,-23731060,-3954171,-1680586,11486170,-80859380,99853520,24453120
2026-01-14 17:26:35.471,-23809610,-14545230,8915657,11580250,-9953125,25234380,30742190
2026-01-14 17:26:35.481,-78789920,-40154550,-15951330,-43469110,-11734380,2828125,41015620
2026-01-14 17:26:35.491,-23665460,-40327180,-15416170,11430930,-129375,46367190,46835940
2026-01-14 17:26:35.501,-23476430,-40448020,-14777430,11222900,-143046900,62695310,57460940
2026-01-14 17:26:35.511,-23207980,-4044803,-1410415,10921660,-15359380,66210940,5953125
2026-01-14 17:26:35.521,-63304700,-28222120,-25535940,-59955610,-158125,78867180,58867190
2026-01-14 17:26:35.531,-78323820,-39999180,-12792140,-45454400,-164375,101953100,52148440
2026-01-14 17:26:35.541,-78323820,-39481280,-12118870,-46093140,-18578120,117109400,41796880
2026-01-14 17:26:35.551,-22021130,-38730320,-11419700,9501745,-21578120,12875,38320310
2026-01-14 17:26:35.561,-21610260,-37780840,-10694640,8997655,-24375,1378125,32890620
2026-01-14 17:26:35.571,-15396060,-36641460,-9900529,14124270,-2746875,134765600,23359380
2026-01-14 17:26:35.581,-78453290,-35243120,-9106415,-49847920,-32125,12671880,-54345700
2026-01-14 17:26:35.591,-20541660,-33465000,-8415882,7597598,-380625,13140630,-47851560
2026-01-14 17:26:35.601,-20764360,-31462450,-7811666,7720168,-4721875,16296880,-99296870
2026-01-14 17:26:35.611,-21252910,-29416750,-7526821,8129310,-5690625,21265620,-15875
2026-01-14 17:26:35.621,-80844260,-26904930,-7794400,-51410250,-593125,271875,-21703120
2026-01-14 17:26:35.631,-80706150,-89579520,57331590,-53136590,-516875,3840625,-33875
2026-01-14 17:26:35.641,-18403590,-59921090,30884130,4815609,-3034375,4028125,-4203125
2026-01-14 17:26:35.651,-77995810,-24246370,440219,4,-59955610,-70390620,3903125,-444375
2026-01-14 17:26:35.661,-13650130,20845490,-37849890,-288297,2,85078130,3884375,-4715625
2026-01-14 17:26:35.671,-7467265,-42562780,-59636240,-6472895,27328120,394375,-5409375
2026-01-14 17:26:35.681,-69244160,-10642850,-40111380,-68534640,5259375,369375,-53375
2026-01-14 17:26:35.691,-91728800,10263060,-30288540,-43391420,669375,335625,-401875
2026-01-14 17:26:35.701,-29893210,28363680,-22321510,16717830,81125,403125,-2534375
2026-01-14 17:26:35.711,-3357722,47379260,-12679930,-9399891,120875,4753125,-18265620
2026-01-14 17:26:35.721,53029550,33678210,-33061900,-65397020,165375,194375,12353520
2026-01-14 17:26:35.731,2841546,37953470,-29598010,-15077810,146125,-916875,506875
2026-01-14 17:26:35.741,-50581620,31168980,-15165850,-78772660,-799375,-1153125,15525
2026-01-14 17:26:35.751,5306752,32601840,-12041190,-18326770,-13875,-95375,1084375
2026-01-14 17:26:35.761,80627610,36399780,-18635790,-93386950,-531875,-4553125,50375
2026-01-14 17:26:35.771,2210573,10329530,4223479,-14742040,25664060,-159296900,4603125
2026-01-14 17:26:35.781,-52420160,86144110,27448730,-73688600,-44726560,-24109380,2909375
2026-01-14 17:26:35.791,-51556990,3166101,-2392698,-75708420,24765620,13164060,34453120
2026-01-14 17:26:35.801,7218671,22918820,17650050,-20022900,119609400,27480470,-138359400
2026-01-14 17:26:35.811,8251016,32480990,-18152410,-21096670,133828100,-1484375,-1340625
2026-01-14 17:26:35.821,-49330020,19041480,-31988980,-78919400,1259375,-14453130,38476560
2026-01-14 17:26:35.831,7869497,1873072,-50210450,-20666820,26703120,-62109380,135234400
2026-01-14 17:26:35.841,7707220,-14587530,-65687040,-20535620,375,25039060,60390620
2026-01-14 17:26:35.851,-50193190,-48516910,-53336840,-78936660,21796880,79882820,47226560
2026-01-14 17:26:35.861,-5045214,-3797073,-8373587,-7935099,74453130,71835940,-49804690
2026-01-14 17:26:35.871,7754692,-51323940,-95759790,-20764360,8015625,81640620,-92890620
2026-01-14 17:26:35.881,-51108140,-6649839,-10976040,-79126560,120390600,79140620,-47734380
2026-01-14 17:26:35.891,-51720990,10599700,-31143080,-78789920,1384375,10125,-52265620
2026-01-14 17:26:35.901,-52446060,8286411,-31574660,-78410130,95859380,113125,-70429690
2026-01-14 17:26:35.911,-53248800,5886806,-31988980,-77918130,5453125,12109380,-859375
2026-01-14 17:26:35.921,5082329,3495830,-32360150,-18223190,23339840,118515600,-79765620
2026-01-14 17:26:35.931,-54897450,1061699,-32619090,-76718330,-16025390,10171880,-79296870
2026-01-14 17:26:35.941,-64882570,14031650,-17439430,-66905840,-64257810,8703125,-9703125
2026-01-14 17:26:35.951,271292,1,-3435408,-33007520,-1589696,-82578130,64101560,-93046870
2026-01-14 17:26:35.961,18204200,12170670,-16037650,-149940800,-56210940,39589840,-86015620
2026-01-14 17:26:35.971,66962800,-6853544,-33957010,-80120930,-24589840,4234375,-828125
2026-01-14 17:26:35.981,55665670,10873320,-15159810,-68803080,-86328130,62539060,-8140625
2026-01-14 17:26:35.991,-1386249,-9978216,-34837440,-11726990,-19462890,7515625,-83125
2026-01-14 17:26:36.001,35926750,-11506020,-35208600,-49008920,-3328125,57382810,-79765620
2026-01-14 17:26:36.011,-3164373,11214130,-11262750,-9879815,-40625,34257810,-64882810
2026-01-14 17:26:36.021,17408360,-24189400,-26305890,-30411120,-47265620,15546880,-52070310
2026-01-14 17:26:36.031,12644630,-16236180,-36002710,-13940930,-54648440,11279300,-4171875
2026-01-14 17:26:36.041,15118380,-25989110,-27820750,-28040000,-64804690,14082030,-31503910
2026-01-14 17:26:36.051,-15158090,83709980,-84262410,2277902,-80390620,16064450,-23007810
2026-01-14 17:26:36.061,-25495380,-20629700,-35907770,12656630,-85546870,2109375,-15048830
2026-01-14 17:26:36.071,-34884050,-21984880,-35674710,22085000,-103046900,12138670,-12070310
2026-01-14 17:26:36.081,-43841140,-23201940,-35458920,31081800,-121640600,-40185550,-33520510
2026-01-14 17:26:36.091,-109207900,-24229110,-35191330,-18057460,-145546900,-16748050,-5883789
2026-01-14 17:26:36.101,-11658800,-24954170,-34949650,-1041845,-152578100,-18945310,-7753906
2026-01-14 17:26:36.111,-6943322,15303960,-75328620,-5745242,-163125,-8208008,3866577
2026-01-14 17:26:36.121,-71604910,1122979,-7094370,58906000,-1803125,37475580,49853520
2026-01-14 17:26:36.131,-13276380,8277772,-67335700,551563,6,-1853125,-19567870,25073240
2026-01-14 17:26:36.141,-13658760,668954,8,-6478071,894241,6,-16640630,-1982,45,60302740
2026-01-14 17:26:36.151,-828850,7,5791854,-62571010,700685,1,-14859380,15888670,6147461
2026-01-14 17:26:36.161,-14424390,-24306800,-30849600,1544206,-135859400,315625,-20593260
2026-01-14 17:26:36.171,-14743760,29616140,-34948780,1794526,-116484400,24746090,-15410160
2026-01-14 17:26:36.181,-15089890,-22381930,-28993790,2069874,-7953125,25136720,-2859375
2026-01-14 17:26:36.191,-74379140,31540140,-36477450,-56477050,-39746100,41953120,-39179690
2026-01-14 17:26:36.201,-15938390,10030010,-57469690,2792348,-17675780,4625,-4484375
2026-01-14 17:26:36.211,-75812000,9555266,-55182300,-56166300,-95703130,365625,-43007810
2026-01-14 17:26:36.221,-16951750,-18963790,-25040490,3712482,32128910,4453125,-38417970
2026-01-14 17:26:36.231,-77167170,-18532200,-24073740,-55570720,44189450,4453125,-39140620
2026-01-14 17:26:36.241,-17878790,-18238730,-23193310,4580830,7089844,36855470,-30800780
2026-01-14 17:26:36.251,-18310370,1596860,-42079410,4995150,58496100,20820310,-39238280
2026-01-14 17:26:36.261,-7867773,60422,-39817910,-5454355,20996090,16875,-44570310
2026-01-14 17:26:36.271,-19126070,-1778126,-37513260,5802211,31171880,11396480,-49179690
2026-01-14 17:26:36.281,-79445940,13416210,-17312550,-53758070,27421880,-33642580,-4625
2026-01-14 17:26:36.291,-79756670,-6922600,-31954460,-53326480,10966800,-38208010,-3640625
2026-01-14 17:26:36.301,-20206750,-9391261,-29589380,6913970,42138670,-24511720,-325
2026-01-14 17:26:36.311,-80274580,-11678650,-27560930,-52446050,510,6926,-29472660,-3015625
2026-01-14 17:26:36.321,-20891240,4321016,-8281228,7645076,-3798828,-25019530,-2484375
2026-01-14 17:26:36.331,-21196810,48923470,-52930290,7978260,-14394530,-34023440,-221875
2026-01-14 17:26:36.341,-21466120,24565740,-65203660,8278641,-19794920,-40234380,-23007810
2026-01-14 17:26:36.351,-21717290,2596408,-6725801,8562620,-18359380,-43046880,-23515620
2026-01-14 17:26:36.361,-8098240,32506880,-74525870,-5021907,-20898440,-42539060,-25273440
2026-01-14 17:26:36.371,-81034160,-14570270,-28208310,-49822020,-22988280,-38789060,-22539060
2026-01-14 17:26:36.381,-81016900,-12895720,-30676970,-49494020,-30058590,-45351560,-23691410
2026-01-14 17:26:36.391,-80973740,-10366640,-34017420,-49191910,-28046880,-47421880,-26328120
2026-01-14 17:26:36.401,-8091334,-7440502,-37824000,-4887255,-25585940,-48710940,-27695310
2026-01-14 17:26:36.411,-16779540,16335440,-20953390,15485660,-28339840,-48125,-30917970
2026-01-14 17:26:36.421,-8074933,-21277080,-25782810,-4824244,-378125,-46484380,-30820310
2026-01-14 17:26:36.431,-22794530,2977928,-50883720,9936784,-38183590,-45390620,-34199220
2026-01-14 17:26:36.441,-16533320,7293764,-56062720,16405150,-38085940,-47734380,-38339840
2026-01-14 17:26:36.451,-22983560,12118870,-61768260,10213860,-325,-40195310,-38144530
2026-01-14 17:26:36.461,-8033503,16952610,-67465170,-4689588,-28710940,-29785160,-39589840
2026-01-14 17:26:36.471,-23170870,-20931810,-30392130,10492660,-29023440,-19023440,-365625
2026-01-14 17:26:36.481,-80110580,-20819600,-31263920,-46222620,-35371100,-10908200,-3125
2026-01-14 17:26:36.491,-23342640,-20681490,-32109830,10752480,-36230470,3552246,-25449220
2026-01-14 17:26:36.501,-79868890,59130420,-64475150,-45601130,-36542970,10097660,-16513670
2026-01-14 17:26:36.511,-23448810,-27027780,-27041040,10939780,-43867190,21308590,-7753906
2026-01-14 17:26:36.521,-17852460,67787990,-73253570,16605190,-54921880,29414060,36938480
2026-01-14 17:26:36.531,-23398740,-20120430,-35035970,10955320,-67382820,37558590,13408200
2026-01-14 17:26:36.541,-23266680,50676560,-106247300,10845700,-8046875,37578120,22617190
2026-01-14 17:26:36.551,-78893500,5446589,-11039910,-45178180,-93671870,35976560,2953125
2026-01-14 17:26:36.561,-78582770,-19438530,-36719140,-45419870,-100078100,37558590,3484375
2026-01-14 17:26:36.571,-22429410,8756229,-9318495,10025690,-99296870,415625,34023440
2026-01-14 17:26:36.581,-77909500,6591148,-12208640,-46265780,-97578130,4828125,35898440
2026-01-14 17:26:36.591,-21566240,6927781,-12528010,9127996,-94921870,5515625,3421875
2026-01-14 17:26:36.601,-21054380,7227300,-12798180,8586790,-8875,58359380,30117190
2026-01-14 17:26:36.611,-20493320,-17358300,-37970740,7991204,-79609380,6265625,23984380
2026-01-14 17:26:36.621,-19891700,-16840400,-38022520,7349871,-64726560,66953120,2046875
2026-01-14 17:26:36.631,-75889690,-26076290,-28251470,-49925610,-45703120,70390620,17236330
2026-01-14 17:26:36.641,-18620250,8436598,-13815860,5997290,-28007810,72148440,17099610
2026-01-14 17:26:36.651,-17959060,-15338480,-37936210,5294668,-16757810,65390620,20507810
2026-01-14 17:26:36.661,-17289250,8736118,-14016980,4583420,-19716800,55195310,24980470
2026-01-14 17:26:36.671,-73973450,8799994,-14039420,-53464590,-20039060,4171875,29472660
2026-01-14 17:26:36.681,-15963420,8837971,-14035970,3181636,-16699220,28496090,32363280
2026-01-14 17:26:36.691,-15316910,-14302680,-37228410,2498869,-10058590,20292970,34453120
2026-01-14 17:26:36.701,-14704060,-14052370,-37012620,1851494,-66223140,11816410,33925780
2026-01-14 17:26:36.711,-14108470,-13784780,-36796820,1221382,11025390,36694340,34160160
2026-01-14 17:26:36.721,-77239670,-1351723,-3654648,64319780,25351560,18615720,39179690
2026-01-14 17:26:36.731,-129760000,-13301410,-36261660,233056,5,39179690,21240230,43476560
2026-01-14 17:26:36.741,-65877800,-1311154,-3596816,52894040,50273440,-17077640,45898440
2026-01-14 17:26:36.751,-54425990,-12973410,-35657440,53124680,65625,-12685550,4765625
2026-01-14 17:26:36.761,-113627400,-12912980,-35320800,-16779970,696875,-26386720,46484380
2026-01-14 17:26:36.771,-108759100,8638581,-13423980,-21924450,68164060,-37890620,44804690
2026-01-14 17:26:36.781,-10420160,-12947510,-34630280,-2668914,70039060,-45546880,3890625
2026-01-14 17:26:36.791,-41253360,-13094250,-34328170,28145300,72109380,-51679690,32402340
2026-01-14 17:26:36.801,-37634100,-13310040,-34060590,24513950,70195310,-54921880,25136720
2026-01-14 17:26:36.811,-34704510,-22699580,-24722840,21574010,64570310,-5625,17333980
2026-01-14 17:26:36.821,-91478490,-22803160,-24774630,-39861070,58554690,-60390620,81103520
2026-01-14 17:26:36.831,-89924780,7205724,-11991120,-41414780,52695310,-62382810,-24902340
2026-01-14 17:26:36.841,-30042540,6929508,-11749430,16913770,4625,-6375,-7807617
2026-01-14 17:26:36.851,-30037370,-15243540,-33404580,16918940,3875,-64960940,-11152340
2026-01-14 17:26:36.861,-9004564,-15770070,-33395950,-4101772,30527340,-62890620,-12949220
2026-01-14 17:26:36.871,-32958320,-16331130,-33404580,19867520,20371090,-57226560,-12265630
2026-01-14 17:26:36.881,-35366560,-16900820,-33421840,22293020,98339840,-52851560,-10332030
2026-01-14 17:26:36.891,-97114970,5437093,-10531500,-33413210,7745361,-47265620,-7675781
2026-01-14 17:26:36.901,-6870815,-18074730,-33473630,-6161290,-11962890,-38144530,-47509770
2026-01-14 17:26:36.911,-45865260,4841505,-10056760,32855610,-27109380,-31152340,-2770996
2026-01-14 17:26:36.921,-49996380,-19153690,-33603110,37010890,-37832030,-25390620,9063721
2026-01-14 17:26:36.931,-112790100,43408690,-96769700,-16805860,-53945310,-17890620,6826172
2026-01-14 17:26:36.941,-11706280,65235610,-70626950,-1227421,-7625,-3581543,16591800
2026-01-14 17:26:36.951,-57010570,3879072,-9310122,55719100,-10296880,11083980,27109380
2026-01-14 17:26:36.961,-124235700,37297460,-91832380,-4773313,-1228125,26425780,32890620
2026-01-14 17:26:36.971,-68597640,-20897290,-33637630,55698470,-135234400,39550780,34101560
2026-01-14 17:26:36.981,-70857420,-20828230,-33499530,-58203380,-138359400,42382810,31777340
2026-01-14 17:26:36.991,-12789550,-20612440,-33266470,-135517,7,-134921900,41796880,29023440
2026-01-14 17:26:37.001,-127170500,-20258540,-32981620,-2356448,-12140630,40507810,234375
2026-01-14 17:26:37.011,-71030050,-19801060,-32627730,-58842130,-105625,29492190,14208980
2026-01-14 17:26:37.021,-65813070,39075590,-90572160,52786140,-8578125,21054690,7680664
2026-01-14 17:26:37.031,-12307910,4027539,-9075342,-758723,7,-64804690,21425780,28979490
2026-01-14 17:26:37.041,-62918860,-18135150,-31307080,49810800,-44960940,20585940,-2109375
2026-01-14 17:26:37.051,-12107650,-17643140,-30780550,-1041844,-28359380,14638670,-6010742
2026-01-14 17:26:37.061,-71409850,41535620,-88975300,-60447610,-14335940,9213867,-9692383
2026-01-14 17:26:37.071,-71573850,-16840400,-29718850,-60628880,4711151,76171870,-12226560
2026-01-14 17:26:37.081,-12130960,-22268860,-23530810,-1116940,14697270,73828130,-13408200
2026-01-14 17:26:37.091,-12219000,3874759,-8399482,-1049612,28984380,6401367,-18300780
2026-01-14 17:26:37.101,-57460540,-16564190,-28355050,56132290,36972660,1116333,-22929690
2026-01-14 17:26:37.111,-72255750,-21838140,-22960250,-60637520,40,-80371100,-27363280
2026-01-14 17:26:37.121,-126091500,-17168400,-27699040,-6801764,39648440,-17783200,-33144530
2026-01-14 17:26:37.131,-12797320,-22040120,-23017220,-488554,3640625,-26523440,-409375
2026-01-14 17:26:37.141,-13016570,-18212830,-27189770,-258950,8,37382810,-32832030,-47265620
2026-01-14 17:26:37.151,-13267750,38360880,-42949480,7769,777,38046880,-32441410,-49257810
2026-01-14 17:26:37.161,-73118920,-19611160,-26861770,-59256450,35058590,-30507810,-50
2026-01-14 17:26:37.171,-73300180,8260514,-55441240,-58798960,28828120,-29335940,-49765620
2026-01-14 17:26:37.181,-82547300,-23719850,-24272270,69370180,24023440,-32285160,-50390620
2026-01-14 17:26:37.191,-73671340,-958114,-47914420,-57720000,23671880,-34960940,-51875
2026-01-14 17:26:37.201,-90620500,-22968890,-26835870,77524510,21425780,-32128910,-53359380
2026-01-14 17:26:37.211,-15389420,-10358010,-40396240,2340047,12871090,-29746090,-52421880
2026-01-14 17:26:37.221,-15831360,7945456,-13115830,2830327,30004880,-31582030,-47109380
2026-01-14 17:26:37.231,-16306100,-20379380,-32291090,3356857,-31762700,-36054690,-421875
2026-01-14 17:26:37.241,-74827990,-14717000,-38885690,-54111970,-81884770,-35585940,-3625
2026-01-14 17:26:37.251,-75112830,-30797810,-23719840,-53257430,-15957030,-36992190,-32734380
2026-01-14 17:26:37.261,-17911590,-3608040,-1933494,5134984,-2265625,-40234380,-27851560
2026-01-14 17:26:37.271,-18494230,-41328460,-14915530,5778042,-28496090,-4015625,-22382810
2026-01-14 17:26:37.281,-19067370,-20978420,15274610,6413333,-36054690,-4109375,-15175780
2026-01-14 17:26:37.291,-13931180,-51841840,-5921330,12671640,-44179690,-41992190,-71777340
2026-01-14 17:26:37.301,-76476630,-568393,6,-15965,24,-48924330,-49765620,-44648440,-2915039
2026-01-14 17:26:37.311,-20426860,-35233630,29331290,7936823,-55351560,-47929690,33398440
2026-01-14 17:26:37.321,-20766080,-66722840,7164293,8322658,-625,-48984380,7080078
2026-01-14 17:26:37.331,-76847790,-7152204,1151469,-47154840,-70078130,-4953125,9824219
2026-01-14 17:26:37.341,-21287430,-48851820,42816560,8923422,-7609375,-52578120,11269530
2026-01-14 17:26:37.351,-21505820,-30802990,-29808630,9171153,-79257810,-54257810,12900390
